,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Seating_Capacity,Seats_Material,Type,Wheelbase
543,Hyundai,Verna,1.4 Crdi,999900,1396,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1445.0,4440.0,1729.0,Sedan,4.0,100.00115562403698,17.297345971564003,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2600.0
544,Mahindra,Xuv300,1.2 W4,830127,1197,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Petrol,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,17.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2600.0
545,Mahindra,Xuv300,1.2 W6,915128,1197,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Petrol,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,17.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2600.0
546,Mahindra,Xuv300,1.2 W8,1060129,1197,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Petrol,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,17.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2600.0
547,Mahindra,Xuv300,1.2 W8(O),1184129,1197,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Petrol,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,17.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2600.0
548,Mahindra,Xuv300,1.5 W4,869131,1497,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2600.0
549,Mahindra,Xuv300,1.5 W6,950131,1497,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2600.0
550,Mahindra,Xuv300,1.5 W8,1095129,1497,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2600.0
551,Mahindra,Xuv300,1.5 W8,1214130,1497,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2600.0
552,Mahindra,Xuv300,1.5 W8,1149800,1497,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Automatic,2600.0
553,Mahindra,Xuv300,1.5 W8,1269131,1497,4.233826247689464,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Automatic,2600.0
554,Mahindra,Xuv300,1.5 W6,999000,1497,4.0,3.982808022922636,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,Diesel,1617.0,3995.0,1821.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,AMT,2600.0
555,Renault,Lodgy,85 Ps,863299,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,21.04,26.160526315789475,1299.0,5,8.0,Fabric,Manual,2810.0
556,Renault,Lodgy,85 Ps,964199,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,21.04,26.160526315789475,1299.0,5,8.0,Fabric,Manual,2810.0
557,Renault,Lodgy,Stepway Rxz,1211599,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,19.98,26.160526315789475,1338.0,6,5.290408525754884,Leather,Manual,2810.0
558,Renault,Lodgy,Stepway Rxz,1211599,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,19.98,26.160526315789475,1368.0,6,7.0,Leather,Manual,2810.0
559,Renault,Lodgy,Stepway Rxl,1053899,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,21.04,26.160526315789475,1299.0,5,8.0,Leather,Manual,2810.0
560,Renault,Lodgy,Stepway Rxz,1130099,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,21.04,26.160526315789475,1299.0,5,8.0,Leather,Manual,2810.0
561,Renault,Lodgy,85 Ps,964199,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1697.0,4498.0,1751.0,MUV,4.0,21.04,17.297345971564003,21.04,26.160526315789475,1299.0,5,7.0,Fabric,Manual,2810.0
562,Volkswagen,Vento,Trendline 1.6,876500,1598,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1467.0,4390.0,1699.0,Sedan,5.0,12.1,17.297345971564003,16.09,26.160526315789475,1140.0,5,5.0,Fabric,Manual,2553.0
563,Volkswagen,Vento,Highline 1.6,999900,1598,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,16.09,26.160526315789475,1140.0,5,5.0,Leather,Manual,2553.0
564,Volkswagen,Vento,Comfortline 1.6,999900,1598,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,16.09,26.160526315789475,1137.0,5,5.0,Fabric,Manual,2553.0
565,Volkswagen,Vento,Highline 1.2,1197500,1197,4.0,2.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,18.19,26.160526315789475,1179.0,7,5.0,Leather,Automatic,2553.0
566,Volkswagen,Vento,Highline Plus,1449500,1197,4.0,2.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,18.19,26.160526315789475,1174.0,7,5.0,Leather,Automatic,2553.0
567,Volkswagen,Vento,Trendline 1.5,958500,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,20.64,26.160526315789475,1193.0,5,5.0,Fabric,Manual,2553.0
568,Volkswagen,Vento,Comfortline 1.5,999900,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,20.64,26.160526315789475,1208.0,5,5.0,Fabric,Manual,2553.0
569,Volkswagen,Vento,Highline 1.5,1210500,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,55,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,20.64,26.160526315789475,1211.0,5,5.0,Leather,Manual,2553.0
570,Volkswagen,Vento,Highline 1.5,1336500,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,21.5,26.160526315789475,1211.0,7,5.0,Leather,Automatic,2553.0
571,Volkswagen,Vento,Highline Plus,1317500,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1467.0,4390.0,1699.0,Sedan,4.0,100.00115562403698,17.297345971564003,20.64,26.160526315789475,1211.0,5,5.0,Leather,Automatic,2553.0
572,Volkswagen,Vento,Gt Line,1449500,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1469.0,3971.0,1682.0,Hatchback,5.0,19.0,19.0,19.91,26.160526315789475,1148.0,5,5.0,Fabric,Manual,2469.0
573,Volkswagen,Vento,Gt Line,1317500,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Petrol,1469.0,3971.0,1682.0,Hatchback,5.0,17.0,17.0,17.21,26.160526315789475,1109.0,7,5.0,Fabric,Automatic,2469.0
574,Honda,Brv,E Petrol,952900,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1666.0,4453.0,1735.0,SUV,5.0,12.0,15.4,15.4,26.160526315789475,1199.0,7,7.0,Fabric,Manual,2662.0
575,Honda,Brv,S Petrol,1052900,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1666.0,4453.0,1735.0,SUV,5.0,12.0,15.4,15.4,26.160526315789475,1217.0,7,7.0,Fabric,Manual,2662.0
576,Honda,Brv,V Petrol,1167900,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1666.0,4453.0,1735.0,SUV,5.0,12.0,15.4,15.4,26.160526315789475,1225.0,7,7.0,Leather,Manual,2662.0
577,Honda,Brv,Vx Petrol,1271900,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1666.0,4456.0,1735.0,SUV,5.0,12.0,15.4,15.4,26.160526315789475,1235.0,7,7.0,Leather,Manual,2662.0
578,Honda,Brv,V Cvt,1285900,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1666.0,4456.0,1735.0,SUV,5.0,12.0,16.0,16.0,26.160526315789475,1238.0,7,7.0,Leather,Automatic,2662.0
579,Honda,Brv,S Diesel,1187900,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Diesel,1666.0,4453.0,1735.0,SUV,5.0,16.2,21.9,21.9,26.160526315789475,1289.0,7,7.0,Fabric,Manual,2662.0
580,Honda,Brv,V Diesel,1273900,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Diesel,1666.0,4453.0,1735.0,SUV,5.0,16.2,21.9,21.9,26.160526315789475,1301.0,7,7.0,Leather,Manual,2662.0
581,Honda,Brv,Vx Diesel,1382900,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Diesel,1666.0,4456.0,1735.0,SUV,5.0,16.2,21.9,21.9,26.160526315789475,1306.0,7,7.0,Leather,Manual,2662.0
582,Mahindra,Thar,Crde,959860,2498,4.0,4.0,4WD,In-line,BS 4,"Front, Transverse",Injection,60,Diesel,1930.0,3920.0,1726.0,SUV,3.0,100.00115562403698,17.297345971564003,13.0,26.160526315789475,1750.0,5,6.0,Fabric,Manual,2430.0
583,Mahindra,Thar,700 Special,999148,2498,4.0,4.0,4WD,In-line,BS 4,"Front, Transverse",Injection,60,Diesel,1930.0,3920.0,1726.0,SUV,3.0,100.00115562403698,17.297345971564003,13.0,26.160526315789475,1750.0,5,6.0,Leather,Manual,2430.0
584,Mahindra,Thar,Crde Abs,974860,2498,4.0,4.0,4WD,In-line,BS 4,"Front, Transverse",Injection,60,Diesel,1930.0,3920.0,1726.0,SUV,3.0,100.00115562403698,17.297345971564003,13.0,26.160526315789475,1750.0,5,6.0,Fabric,Manual,2430.0
585,Force,Gurkha,Xpedition 5,999000,2596,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,2055.0,4342.0,1790.0,SUV,5.0,14.0,17.0,17.0,26.160526315789475,1342.2072289156627,6,7.0,Fabric,Manual,2750.0
586,Force,Gurkha,Xplorer 3,1075000,2596,4.0,4.0,4WD,In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,2055.0,3992.0,1790.0,SUV,3.0,14.0,17.0,17.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2400.0
587,Force,Gurkha,Xtreme,1299000,2149,4.0,4.0,AWD (All Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,2075.0,3992.0,1820.0,SUV,3.0,100.00115562403698,17.297345971564003,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2400.0
588,Force,Gurkha,Xtreme Abs,1330000,2149,4.0,4.0,AWD (All Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,2075.0,3992.0,1820.0,SUV,3.0,100.00115562403698,17.297345971564003,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2400.0
589,Force,Gurkha,Xpedition 3,975000,2596,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,2055.0,4342.0,1790.0,SUV,5.0,14.0,17.0,17.0,26.160526315789475,1342.2072289156627,6,7.0,Fabric,Manual,2750.0
590,Force,Gurkha,Xplorer 5,1225000,2596,4.0,4.0,4WD,In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,2055.0,3992.0,1790.0,SUV,5.0,14.0,17.0,17.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2400.0
591,Maruti Suzuki,Xl6,Zeta Mt,984689,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1700.0,4445.0,1775.0,MPV,5.0,100.00115562403698,17.297345971564003,19.01,26.160526315789475,1180.0,5,6.0,Fabric,Manual,2740.0
592,Maruti Suzuki,Xl6,Alpha Mt,1041189,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1700.0,4445.0,1775.0,MPV,5.0,100.00115562403698,17.297345971564003,19.01,26.160526315789475,1180.0,5,6.0,Fabric,Manual,2740.0
593,Maruti Suzuki,Xl6,Zeta At,1094689,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1700.0,4445.0,1775.0,MPV,5.0,100.00115562403698,17.297345971564003,17.01,26.160526315789475,1180.0,5,6.0,Fabric,Automatic,2740.0
594,Maruti Suzuki,Xl6,Alpha At,1151189,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1700.0,4445.0,1775.0,MPV,5.0,100.00115562403698,17.297345971564003,17.01,26.160526315789475,1180.0,5,6.0,Fabric,Automatic,2740.0
595,Mahindra,Tuv300 Plus,P4,992748,2179,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1812.0,4400.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1342.2072289156627,5,9.0,Leather,Manual,2680.0
596,Mahindra,Tuv300 Plus,P6,1029650,2179,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1812.0,4400.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1342.2072289156627,5,9.0,Leather,Manual,2680.0
597,Mahindra,Tuv300 Plus,P8,1142157,2179,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1812.0,4400.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1342.2072289156627,5,9.0,Leather,Manual,2680.0
598,Mahindra,Marazzo,M2 7,999900,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,7.0,Fabric,Manual,2760.0
599,Mahindra,Marazzo,M4 7,1156471,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,7.0,Fabric,Manual,2760.0
600,Mahindra,Marazzo,M6 7,1308592,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,7.0,Fabric,Manual,2760.0
601,Mahindra,Marazzo,M8 7,1468440,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,7.0,Leather,Manual,2760.0
602,Mahindra,Marazzo,M2 8,999900,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,8.0,Fabric,Manual,2760.0
603,Mahindra,Marazzo,M4 8,1164569,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,8.0,Fabric,Manual,2760.0
604,Mahindra,Marazzo,M6 8,1316690,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,8.0,Fabric,Manual,2760.0
605,Mahindra,Marazzo,M8 8,1476538,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1774.0,4585.0,1866.0,MPV,5.0,100.00115562403698,17.297345971564003,17.3,26.160526315789475,1342.2072289156627,6,8.0,Leather,Manual,2760.0
606,Mahindra,Scorpio,S3 2Wd,999994,2523,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1930.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,5,9.0,Vinyl,Manual,2680.0
607,Mahindra,Scorpio,4Wd Getaway,1236258,2179,4.0,2.0,4WD,In-line,BS 4,"Front, Longitudinal",Injection,80,Diesel,1874.0,5118.0,1850.0,SUV,5.0,8.1,10.22,10.22,26.160526315789475,1865.0,5,5.0,Fabric,Manual,3040.0
608,Mahindra,Scorpio,2Wd Getaway,1123158,2179,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,80,Diesel,1874.0,5118.0,1850.0,SUV,5.0,9.4,13.5,13.5,26.160526315789475,2510.0,5,5.0,Fabric,Manual,3040.0
609,Mahindra,Scorpio,S5 2Wd,1220030,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1995.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,5,9.0,Fabric,Manual,2680.0
610,Mahindra,Scorpio,S7 120,1330006,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1995.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,5,9.0,Fabric,Manual,2680.0
611,Mahindra,Scorpio,S7 140,1360668,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1995.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,5,9.0,Fabric,Manual,2680.0
612,Mahindra,Scorpio,S11 2Wd,1540081,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1995.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,5,9.0,Fabric,Manual,2680.0
613,Mahindra,Scorpio,S11 4Wd,1663054,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1995.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,5,9.0,Leather,Manual,2680.0
614,Mahindra,Scorpio,S9 2Wd,1423710,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1995.0,4456.0,1820.0,SUV,5.0,11.5,15.4,15.4,26.160526315789475,1342.2072289156627,6,9.0,Fabric,Manual,2680.0
615,Skoda,Monte Carlo,Monte Carlo,1425599,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,18.0,21.72,21.72,26.160526315789475,1228.0,7,5.0,Leather,Automatic,2552.0
616,Skoda,Monte Carlo,Monte Carlo,1269599,1598,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,12.0,14.84,14.84,26.160526315789475,1187.0,7,5.0,Leather,Automatic,2552.0
617,Skoda,Monte Carlo,Monte Carlo,1299599,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,18.0,21.13,21.13,26.160526315789475,1210.0,5,5.0,Leather,Manual,2552.0
618,Skoda,Monte Carlo,Monte Carlo,1139599,1598,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,12.0,15.41,15.41,26.160526315789475,1137.0,5,5.0,Leather,Manual,2552.0
619,Mahindra,Xuv500,G At,1610180,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Petrol,1785.0,4585.0,1890.0,SUV,5.0,100.00115562403698,17.297345971564003,13.85,26.160526315789475,1785.0,6,7.0,Fabric,Automatic,2700.0
620,Mahindra,Xuv500,W7,1418313,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,15.1,15.1,26.160526315789475,1785.0,6,7.0,Fabric,Manual,2700.0
621,Mahindra,Xuv500,W7 At,1539488,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Fabric,Automatic,2700.0
622,Mahindra,Xuv500,W9,1588943,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Manual,2700.0
623,Mahindra,Xuv500,W9 At,1710118,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Automatic,2700.0
624,Mahindra,Xuv500,W11,1716319,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Manual,2700.0
625,Mahindra,Xuv500,W11 At,1837586,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Automatic,2700.0
626,Mahindra,Xuv500,W11 (O),1741319,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Manual,2700.0
627,Mahindra,Xuv500,W11 (O),1862586,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Automatic,2700.0
628,Mahindra,Xuv500,G At,1610180,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Petrol,1785.0,4585.0,1890.0,SUV,5.0,100.00115562403698,17.297345971564003,13.85,26.160526315789475,1785.0,6,7.0,Fabric,Automatic,2700.0
629,Mahindra,Xuv500,W7,1418313,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,15.1,15.1,26.160526315789475,1785.0,6,7.0,Fabric,Manual,2700.0
630,Mahindra,Xuv500,W7 At,1539488,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Fabric,Automatic,2700.0
631,Mahindra,Xuv500,W9,1588943,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Manual,2700.0
632,Mahindra,Xuv500,W9 At,1710118,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,70,Diesel,1785.0,4585.0,1890.0,SUV,5.0,16.0,17.297345971564003,16.0,26.160526315789475,1785.0,6,7.0,Leather,Automatic,2700.0
